transaction_id,sale_date_str,customer_email,product_category,product_name,sales_rep,quantity,unit_price,discount_percent,total_amount,payment_method,order_priority,is_weekend,is_month_end,is_holiday_season,is_high_value_customer,is_at_risk_customer,is_vip_customer,is_bulk_purchase,is_high_discount_sale,is_premium_product,is_weekend_sale,is_holiday_season_sale,is_new_customer,is_repeat_customer,is_high_margin_sale,is_large_transaction,is_electronics_purchase,is_urgent_order,is_enterprise_customer
TXN010723,2025-01-22,robert21@example.net,Electronics,Smart Watch,Michele Williams,11,915.19,16.6,8395.95,Paypal,High,0,0,0,1,0,0,1,1,0,0,0,1,0,1,1,1,0,1
TXN010724,2023-10-06,michaelking@example.net,Home & Garden,Furniture,Lisa Jackson,9,246.12,27.0,1617.01,Cash,Urgent,0,0,0,1,1,0,1,1,0,0,0,1,0,0,0,0,1,0
TXN010725,2025-07-28,joseph25@example.org,Home & Garden,Bedding,Monica Herrera,7,243.91,28.2,1225.89,Bank Transfer,Low,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0
TXN010726,2025-02-13,piercerichard@example.com,Clothing,Shoes,Monica Herrera,11,153.8,15.0,1438.03,Paypal,Medium,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0
TXN010727,2024-01-31,njohnson@example.com,Clothing,Dress,Brian Ramirez,10,27.55,16.2,230.87,Paypal,Medium,0,1,0,0,1,0,1,1,0,0,0,1,0,1,0,0,0,0
TXN010728,2024-03-07,nmiller@example.com,Books,Manual,Ethan Adams,12,50.79,25.8,452.23,Paypal,Medium,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0
TXN010729,2023-12-18,zmcbride@example.net,Home & Garden,Lamp,Ryan Munoz,11,540.42,19.2,4803.25,Debit Card,Low,0,0,1,1,1,0,1,1,1,0,1,1,0,1,0,0,0,1
TXN010730,2024-01-11,bpennington@example.org,Electronics,Tablet,Lisa Hensley,4,166.95,12.0,587.66,Debit Card,Low,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0
TXN010731,2023-09-24,harpercurtis@example.com,Sports,Basketball,Ethan Adams,5,94.3,9.2,428.12,Credit Card,Urgent,1,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0
TXN010732,2024-04-27,andersonrichard@example.net,Clothing,Jeans,Dylan Miller,4,288.5,1.0,1142.46,Paypal,High,1,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,1
TXN010733,2023-09-14,matthew99@example.org,Sports,Yoga Mat,Abigail Shaffer,3,328.94,10.8,880.24,Cash,Urgent,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0
TXN010734,2025-07-15,colemannicole@example.com,Home & Garden,Plant,Daniel Wagner,8,390.22,1.5,3074.93,Cash,High,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0
TXN010735,2023-08-25,ispencer@example.com,Sports,Basketball,Dylan Miller,9,412.81,26.4,2734.45,Bank Transfer,Urgent,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,1,0
TXN010736,2024-08-02,millertaylor@example.com,Clothing,Sweater,Tommy Walter,12,280.0,22.4,2607.36,Credit Card,Urgent,0,0,0,1,0,0,1,1,1,0,0,1,0,0,0,0,1,0
TXN010737,2023-12-07,bennettnicholas@example.org,Books,Biography,Allison Hill,10,50.02,14.7,426.67,Debit Card,Low,0,0,1,0,0,0,1,0,0,0,1,1,0,1,0,0,0,1
TXN010738,2025-06-04,jeffreycole@example.com,Clothing,Shoes,Lisa Jackson,10,252.0,8.5,2305.8,Paypal,Medium,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0,0,0
TXN010739,2025-06-19,kdonovan@example.com,Electronics,Camera,Jamie Arnold,9,1739.17,2.6,15245.56,Bank Transfer,Urgent,0,0,0,1,0,0,1,0,1,0,0,1,0,1,1,1,1,0
TXN010740,2024-01-08,staylor@example.com,Electronics,Camera,Abigail Shaffer,11,243.91,15.8,2259.09,Credit Card,Medium,0,0,0,1,1,0,1,1,0,0,0,1,0,1,0,1,0,0
TXN010741,2025-06-14,arose@example.org,Home & Garden,Lamp,Connie Lawrence,9,442.44,27.7,2878.96,Debit Card,Urgent,1,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,1,0
TXN010742,2024-02-15,gwebb@example.org,Clothing,T-Shirt,Jamie Arnold,2,199.24,28.6,284.51,Credit Card,Urgent,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
TXN010743,2024-11-23,jamesclark@example.org,Books,Cookbook,Angie Henderson,6,10.11,13.7,52.35,Credit Card,Medium,1,0,1,0,0,0,1,0,0,1,1,1,0,1,0,0,0,1
TXN010744,2024-08-26,ptaylor@example.net,Sports,Basketball,Connie Lawrence,8,204.21,20.8,1293.87,Credit Card,Urgent,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0
TXN010745,2025-04-07,angelascott@example.net,Electronics,Headphones,Noah Rhodes,8,1165.47,3.5,8997.43,Debit Card,High,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,0,0
TXN010746,2023-10-20,johngarcia@example.org,Clothing,Jeans,Abigail Shaffer,12,194.2,22.5,1806.06,Bank Transfer,Urgent,0,0,0,1,1,0,1,1,0,0,0,1,0,0,0,0,1,0
TXN010747,2024-05-18,taylorbryan@example.net,Clothing,Shoes,Connie Lawrence,1,24.09,3.0,23.37,Paypal,Urgent,1,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0
TXN010748,2024-06-08,westmichelle@example.net,Clothing,Sweater,Brian Ramirez,7,291.46,28.7,1454.68,Debit Card,Low,1,0,0,0,1,0,1,1,1,1,0,1,0,0,0,0,0,0
TXN010749,2024-03-28,vhenry@example.net,Electronics,Monitor,Lisa Hensley,8,1314.43,7.2,9758.33,Cash,Low,0,0,0,1,1,0,1,0,0,0,0,1,0,1,1,1,0,0
TXN010750,2024-06-04,donnawhitney@example.net,Clothing,Jacket,Cristian Santos,7,293.01,5.7,1934.16,Bank Transfer,Medium,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0
TXN010751,2024-04-21,xjackson@example.org,Electronics,Camera,Brian Ramirez,11,380.89,12.2,3678.64,Credit Card,Medium,1,0,0,1,1,0,1,0,0,1,0,1,0,1,0,1,0,0
TXN010752,2025-04-11,maryperez@example.net,Home & Garden,Sofa,Carla Gray,9,442.01,22.8,3071.09,Credit Card,Low,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0
TXN010753,2025-03-14,dawn64@example.net,Home & Garden,Decor,Allison Hill,3,253.45,19.3,613.6,Credit Card,High,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0
TXN010754,2024-08-26,petersonbrittany@example.net,Home & Garden,Lamp,Ryan Munoz,1,430.78,27.4,312.75,Debit Card,Medium,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
TXN010755,2023-08-28,jonathanchurch@example.com,Home & Garden,Bedding,Carla Gray,10,609.44,11.4,5399.64,Debit Card,High,0,0,0,1,1,0,1,0,1,0,0,1,0,1,0,0,0,0
TXN010756,2025-06-10,mccoyarthur@example.com,Home & Garden,Sofa,Monica Herrera,10,29.74,1.3,293.53,Paypal,High,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0
TXN010757,2024-05-30,michael26@example.org,Books,Manual,Cristian Santos,12,75.31,11.1,803.41,Bank Transfer,High,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1
TXN010758,2024-07-04,millerjulia@example.org,Sports,Bicycle,Brian Ramirez,3,497.45,7.3,1383.41,Cash,Low,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0
TXN010759,2024-06-03,jacqueline57@example.org,Clothing,Shoes,Abigail Shaffer,3,232.69,1.5,687.6,Paypal,Urgent,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,1
TXN010761,2025-06-28,mendozajason@example.com,Electronics,Laptop,Monica Herrera,12,812.96,6.3,9140.92,Debit Card,Urgent,1,0,0,1,0,0,1,0,0,1,0,1,0,1,1,1,1,1
TXN010762,2024-06-17,irodriguez@example.com,Books,Manual,Daniel Wagner,6,50.29,6.5,282.13,Credit Card,Low,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0
TXN010763,2024-07-22,russellmary@example.net,Sports,Bicycle,Cristian Santos,12,176.95,4.2,2034.22,Debit Card,Medium,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0
TXN010764,2024-08-09,michellehawkins@example.net,Electronics,Smart Watch,Daniel Wagner,10,1339.05,10.9,11930.94,Debit Card,Medium,0,0,0,1,0,0,1,0,0,0,0,1,0,1,1,1,0,1
TXN010765,2023-12-01,marcusharmon@example.org,Home & Garden,Plant,Cristian Santos,5,226.52,27.6,820.0,Bank Transfer,Urgent,0,0,1,0,1,0,1,1,0,0,1,1,0,0,0,0,1,0
TXN010766,2023-12-03,emarquez@example.net,Electronics,Tablet,Dylan Miller,3,905.19,3.6,2617.81,Bank Transfer,Low,1,0,1,0,0,0,0,0,0,1,1,1,0,1,0,1,0,0
TXN010767,2024-05-15,perkinstina@example.net,Electronics,Headphones,Monica Herrera,10,253.62,5.1,2406.85,Bank Transfer,Urgent,0,0,0,1,1,0,1,0,0,0,0,1,0,1,0,1,1,0
TXN010768,2025-05-02,michelesmith@example.net,Home & Garden,Bedding,Holly Wood,4,796.56,28.2,2287.72,Cash,Medium,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0
TXN010769,2024-04-22,transherry@example.com,Sports,Weights,Daniel Wagner,9,282.97,3.5,2457.59,Debit Card,Urgent,0,0,0,1,1,0,1,0,0,0,0,1,0,1,0,0,1,0
TXN010770,2025-02-02,orozcoerika@example.net,Sports,Soccer Ball,Angie Henderson,3,31.8,28.7,68.02,Paypal,Urgent,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0
TXN010771,2025-08-19,steeleangela@example.net,Home & Garden,Furniture,Lisa Jackson,11,622.3,17.7,5633.68,Debit Card,Urgent,0,0,0,1,0,0,1,1,1,0,0,1,0,1,1,0,1,0
TXN010772,2024-01-02,juliasmith@example.net,Sports,Tennis Racket,Brian Ramirez,6,373.36,27.0,1635.32,Paypal,High,0,0,0,1,1,0,1,1,1,0,0,1,0,0,0,0,0,0
TXN010773,2025-01-10,brobinson@example.org,Electronics,Tablet,Gina Moore,10,1696.41,18.6,13808.78,Debit Card,Low,0,0,0,0,0,0,1,1,1,0,0,1,0,1,1,1,0,0
TXN010774,2023-09-13,qgomez@example.org,Books,Manual,Abigail Shaffer,3,45.35,5.3,128.84,Paypal,High,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1
TXN010775,2023-08-25,frankpearson@example.com,Electronics,Monitor,Carla Gray,12,1396.79,2.0,16426.25,Paypal,Low,0,0,0,0,0,0,1,0,1,0,0,1,0,1,1,1,0,0
TXN010776,2023-11-14,laura67@example.org,Books,Manual,Jamie Arnold,9,18.55,5.7,157.43,Debit Card,Low,0,0,1,0,1,0,1,0,0,0,1,1,0,1,0,0,0,1
TXN010777,2023-10-14,pamela49@example.net,Electronics,Smart Watch,Carla Gray,7,1501.3,17.5,8670.01,Credit Card,Low,1,0,0,1,1,0,1,1,1,1,0,1,0,1,1,1,0,0
TXN010778,2024-06-10,brittany44@example.org,Home & Garden,Sofa,Gina Moore,9,464.38,5.3,3957.91,Credit Card,Urgent,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0
TXN010779,2025-01-24,michaelalexander@example.net,Electronics,Camera,Derek Zuniga,5,1400.58,18.4,5714.37,Credit Card,High,0,0,0,1,0,0,1,1,1,0,0,1,0,1,1,1,0,0
TXN010781,2025-06-23,smithmarie@example.com,Clothing,T-Shirt,Ethan Adams,4,27.63,29.2,78.25,Paypal,Low,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
TXN010782,2025-08-17,james23@example.net,Electronics,Camera,Daniel Wagner,12,1586.97,29.1,13501.94,Debit Card,Urgent,1,0,0,0,0,0,1,1,1,1,0,1,0,0,1,1,1,0
TXN010783,2024-01-12,troberts@example.com,Electronics,Smartphone,Connie Lawrence,9,532.6,23.6,3662.16,Bank Transfer,High,0,0,0,1,1,0,1,1,0,0,0,1,0,0,0,1,0,0
TXN010784,2025-01-05,brownelizabeth@example.com,Clothing,Dress,Cristian Santos,3,111.36,26.2,246.55,Debit Card,Medium,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1
TXN010785,2024-08-09,rebecca35@example.net,Books,Fiction,Ethan Adams,7,48.0,2.9,326.26,Credit Card,Urgent,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0
TXN010786,2025-05-16,sortiz@example.com,Books,Cookbook,Angie Henderson,11,33.7,29.1,262.83,Bank Transfer,Low,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0
TXN010787,2024-09-20,bennettlauren@example.net,Sports,Bicycle,Noah Rhodes,11,100.78,21.5,870.24,Paypal,Urgent,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0
TXN010788,2023-12-19,graveschristina@example.net,Sports,Bicycle,Noah Rhodes,10,83.38,22.2,648.7,Bank Transfer,Low,0,0,1,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0
TXN010789,2024-06-26,zachary98@example.org,Electronics,Tablet,Abigail Shaffer,4,1244.49,5.3,4714.13,Cash,Low,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0
TXN010790,2024-07-17,tiffany03@example.com,Books,Cookbook,Lisa Hensley,8,25.2,2.9,195.75,Credit Card,Low,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1
TXN010791,2025-08-02,angelroberson@example.org,Books,Textbook,Allison Hill,7,10.48,5.3,69.47,Paypal,Low,1,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0
TXN010792,2024-08-19,pbailey@example.com,Books,Textbook,Angie Henderson,4,26.66,29.3,75.39,Credit Card,Urgent,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
TXN010793,2023-10-14,fwagner@example.com,Home & Garden,Decor,Abigail Shaffer,12,135.63,25.4,1214.16,Credit Card,High,1,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0
TXN010794,2025-01-05,daniel25@example.org,Books,Biography,Holly Wood,7,58.16,13.4,352.57,Bank Transfer,Low,1,0,0,0,0,0,1,0,1,1,0,1,0,1,0,0,0,1
TXN010795,2024-09-20,tmorrison@example.net,Books,Manual,Ryan Munoz,4,33.47,7.1,124.37,Cash,Urgent,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0
TXN010796,2025-06-10,xgonzalez@example.net,Clothing,Shorts,Carla Gray,2,152.94,1.7,300.68,Debit Card,Urgent,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0
TXN010797,2024-06-02,territhompson@example.net,Books,Textbook,Margaret Hawkins Dds,3,50.19,22.0,117.44,Debit Card,Low,1,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0
TXN010798,2025-07-13,dmoore@example.com,Clothing,Sweater,Patty Perez,4,232.2,20.7,736.54,Paypal,Low,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,1
TXN010799,2024-10-31,jmorris@example.net,Home & Garden,Cookware,Tommy Walter,10,474.46,26.3,3496.77,Paypal,Medium,0,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,1
TXN010800,2025-07-08,lzimmerman@example.com,Books,Fiction,Michele Williams,3,69.17,9.1,188.63,Bank Transfer,Urgent,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,1
TXN010801,2025-07-11,floresemily@example.org,Books,Textbook,Dylan Miller,11,24.39,23.6,204.97,Cash,High,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1
TXN010802,2024-08-10,ashley57@example.net,Home & Garden,Bedding,Brian Ramirez,2,179.61,15.7,302.82,Bank Transfer,Low,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0
TXN010803,2023-12-30,ayalalaura@example.org,Home & Garden,Plant,Matthew Foster,7,673.71,17.3,3900.11,Bank Transfer,Low,1,0,1,0,0,0,1,1,1,1,1,1,0,1,0,0,0,0
TXN010804,2023-10-13,stevenhubbard@example.com,Electronics,Tablet,Abigail Shaffer,4,665.68,9.5,2409.76,Paypal,High,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0,0
TXN010805,2025-07-30,taylor92@example.com,Sports,Soccer Ball,Margaret Hawkins Dds,8,101.49,26.5,596.76,Paypal,Urgent,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0
TXN010806,2024-12-07,madisonmiller@example.net,Electronics,Monitor,Holly Wood,12,826.32,22.7,7664.94,Cash,Urgent,1,0,1,1,0,0,1,1,0,1,1,1,0,0,1,1,1,0
TXN010807,2025-03-17,cweber@example.com,Sports,Yoga Mat,Carla Gray,4,29.27,23.8,89.21,Debit Card,Medium,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
TXN010808,2025-01-18,mmitchell@example.org,Electronics,Headphones,Lisa Jackson,7,410.64,8.1,2641.65,Debit Card,High,1,0,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0,1
TXN010809,2024-08-28,benjamin18@example.org,Clothing,Jacket,Derek Zuniga,12,34.77,6.5,390.12,Cash,High,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1
TXN010810,2024-07-18,danielsingh@example.net,Electronics,Camera,Tommy Walter,12,1903.49,27.6,16537.52,Debit Card,High,0,0,0,0,0,0,1,1,1,0,0,1,0,0,1,1,0,0
TXN010811,2024-06-23,bmiller@example.net,Electronics,Monitor,Tommy Walter,5,584.57,29.6,2057.69,Credit Card,Low,1,0,0,1,0,0,1,1,0,1,0,0,0,0,0,1,0,1
TXN010812,2025-03-16,jguzman@example.net,Home & Garden,Plant,Patty Perez,5,287.92,14.4,1232.3,Paypal,Urgent,1,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,1,1
TXN010813,2025-02-23,iyu@example.org,Electronics,Smart Watch,Derek Zuniga,10,1359.59,26.2,10033.77,Debit Card,Medium,1,0,0,0,0,0,1,1,0,1,0,1,0,0,1,1,0,0
TXN010814,2023-08-20,thomaspalmer@example.net,Clothing,Shoes,Allison Hill,1,65.77,0.4,65.51,Debit Card,High,1,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0
TXN010815,2025-01-25,cole97@example.net,Sports,Weights,Jamie Arnold,6,231.3,9.5,1255.96,Bank Transfer,High,1,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0
TXN010816,2024-08-27,edavis@example.org,Home & Garden,Plant,Cristian Santos,2,357.15,22.7,552.15,Paypal,Urgent,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
TXN010817,2025-06-07,davisjanice@example.org,Home & Garden,Plant,Connie Lawrence,2,372.59,21.2,587.2,Debit Card,Urgent,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0
TXN010818,2025-03-10,michael12@example.com,Clothing,Jacket,Brian Ramirez,12,159.24,21.7,1496.22,Paypal,High,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0
TXN010819,2024-04-15,emilywolfe@example.org,Sports,Basketball,Abigail Shaffer,1,305.23,5.2,289.36,Cash,Urgent,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0
TXN010820,2024-03-17,mgardner@example.net,Clothing,Shoes,Noah Rhodes,4,223.14,13.6,771.17,Paypal,Low,1,0,0,0,1,0,0,0,1,1,0,1,0,1,0,0,0,0
TXN010821,2023-09-06,rmaldonado@example.net,Electronics,Smartphone,Patty Perez,12,1843.34,9.0,20129.27,Credit Card,Urgent,0,0,0,1,1,0,1,0,1,0,0,1,0,1,1,1,1,1
TXN010822,2024-06-27,matthewsimon@example.net,Sports,Weights,Ryan Munoz,9,390.81,24.2,2666.11,Credit Card,Urgent,0,0,0,1,0,0,1,1,1,0,0,1,0,0,0,0,1,0
TXN010823,2024-11-04,theresa17@example.net,Sports,Basketball,Ryan Munoz,7,75.41,14.2,452.91,Bank Transfer,Medium,0,0,1,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0
TXN010824,2024-03-07,brucewashington@example.com,Clothing,Sweater,Brian Ramirez,7,226.01,6.6,1477.65,Bank Transfer,Medium,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1
TXN010825,2024-10-30,shawn71@example.com,Home & Garden,Bedding,Patty Perez,9,531.09,10.2,4292.27,Cash,Urgent,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0
TXN010826,2024-10-25,amanda86@example.org,Sports,Basketball,Lisa Hensley,3,213.62,16.9,532.55,Cash,Medium,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
TXN010827,2023-10-10,sotoamanda@example.com,Clothing,Jacket,Michele Williams,10,34.57,17.5,285.2,Paypal,Urgent,0,0,0,0,1,0,1,1,0,0,0,1,0,1,0,0,1,0
TXN010828,2025-04-29,vlewis@example.org,Home & Garden,Plant,Holly Wood,4,717.44,4.7,2734.88,Cash,Urgent,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,1
TXN010829,2024-12-28,ramirezjames@example.com,Books,Textbook,Ryan Munoz,4,15.13,12.6,52.89,Credit Card,Medium,1,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0
TXN010831,2025-02-11,christopher28@example.com,Clothing,Dress,Abigail Shaffer,9,202.57,18.1,1493.14,Debit Card,High,0,0,0,0,0,0,1,1,1,0,0,1,0,1,0,0,0,0
TXN010832,2024-09-24,shawpatricia@example.net,Books,Fiction,Allison Hill,11,63.27,23.8,530.33,Bank Transfer,Medium,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0
TXN010833,2024-04-29,glovermelissa@example.net,Home & Garden,Cookware,Lisa Jackson,12,663.15,16.5,6644.76,Credit Card,High,0,0,0,0,0,0,1,1,1,0,0,1,0,1,1,0,0,0
TXN010834,2023-09-30,suzanne34@example.org,Electronics,Tablet,Patty Perez,9,1967.18,21.6,13880.42,Paypal,Low,1,1,0,1,1,0,1,1,1,1,0,1,0,0,1,1,0,0
TXN010836,2024-09-10,jasminemorrison@example.net,Sports,Tennis Racket,Carla Gray,4,361.03,16.1,1211.62,Paypal,Low,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,1
TXN010837,2024-01-19,ypatton@example.com,Sports,Soccer Ball,Jamie Arnold,7,196.81,10.6,1231.64,Paypal,Urgent,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,1,1
TXN010838,2023-11-26,ryanowens@example.com,Clothing,Sweater,Noah Rhodes,12,59.43,18.0,584.79,Cash,High,1,0,1,0,1,0,1,1,0,1,1,1,0,1,0,0,0,0
TXN010839,2023-09-01,dallen@example.org,Clothing,Shoes,Gabrielle Davis,7,247.39,2.9,1681.51,Debit Card,Urgent,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,1,1
TXN010840,2024-07-09,vlee@example.net,Books,Textbook,Dylan Miller,7,50.34,6.0,331.24,Cash,Medium,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1
TXN010841,2023-10-18,pateldonald@example.com,Books,Textbook,Michele Williams,7,73.38,26.4,378.05,Paypal,High,0,0,0,0,1,0,1,1,1,0,0,1,0,0,0,0,0,0
TXN010842,2025-03-20,megan53@example.org,Home & Garden,Sofa,Ryan Munoz,12,137.9,16.8,1376.79,Bank Transfer,High,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0
TXN010843,2023-11-10,lynnwilson@example.com,Clothing,Shorts,Lisa Jackson,4,163.93,4.8,624.25,Cash,Medium,0,0,1,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0
TXN010844,2024-09-21,gmeyers@example.com,Home & Garden,Lamp,Allison Hill,2,643.84,10.3,1155.05,Cash,Low,1,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,1
TXN010845,2024-02-16,nroberts@example.com,Sports,Weights,Ryan Munoz,2,101.55,13.7,175.28,Paypal,High,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0
TXN010846,2024-10-31,richard92@example.net,Clothing,Sweater,Jamie Arnold,11,167.19,16.1,1543.0,Bank Transfer,High,0,1,0,1,0,0,1,1,0,0,0,1,0,1,0,0,0,1
TXN010847,2023-11-20,hurstdavid@example.com,Home & Garden,Bedding,Matthew Foster,12,331.87,17.6,3281.53,Bank Transfer,Low,0,0,1,0,0,0,1,1,0,0,1,1,0,1,0,0,0,1
TXN010848,2025-05-23,aliwilliam@example.net,Electronics,Monitor,Jamie Arnold,8,1433.72,15.5,9691.95,Debit Card,Urgent,0,0,0,0,0,0,1,1,1,0,0,1,0,1,1,1,1,0
TXN010849,2024-03-04,dconway@example.net,Sports,Bicycle,Patty Perez,7,485.73,3.1,3294.71,Cash,Medium,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0
TXN010850,2025-02-02,aestrada@example.com,Books,Manual,Brian Ramirez,2,71.26,2.7,138.67,Credit Card,Medium,1,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0
TXN010851,2024-08-02,jamesgraham@example.org,Clothing,Shorts,Angie Henderson,7,186.71,8.7,1193.26,Bank Transfer,Urgent,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0
TXN010852,2023-11-07,meyersroy@example.com,Home & Garden,Furniture,Allison Hill,6,92.54,26.6,407.55,Paypal,Low,0,0,1,0,1,0,1,1,0,0,1,1,0,0,0,0,0,1
TXN010855,2023-11-01,jonathan16@example.com,Electronics,Camera,Noah Rhodes,1,1944.64,28.0,1400.14,Debit Card,Urgent,0,0,1,0,1,0,0,1,1,0,1,1,0,0,0,1,1,0
TXN010856,2025-03-07,johnsonjody@example.org,Sports,Basketball,Holly Wood,9,120.78,8.9,990.28,Debit Card,Medium,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0
TXN010857,2023-10-05,larrydodson@example.net,Home & Garden,Furniture,Lisa Hensley,7,570.86,22.4,3100.91,Bank Transfer,Urgent,0,0,0,1,1,0,1,1,1,0,0,1,0,0,0,0,1,0
TXN010858,2023-12-07,melissa56@example.org,Electronics,Tablet,Gabrielle Davis,3,1910.68,23.3,4396.47,Paypal,High,0,0,1,1,1,0,0,1,1,0,1,1,0,0,0,1,0,0
TXN010859,2025-01-04,michelle88@example.com,Clothing,Dress,Gina Moore,7,179.13,2.3,1225.07,Debit Card,Low,1,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0
TXN010860,2024-09-12,dianebrown@example.org,Books,Biography,Tommy Walter,1,67.14,24.3,50.82,Credit Card,Urgent,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0
TXN010861,2024-08-15,christine09@example.net,Sports,Bicycle,Matthew Foster,12,268.18,22.4,2497.29,Debit Card,High,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1
TXN010862,2025-04-14,ellenrogers@example.com,Books,Manual,Gabrielle Davis,9,27.18,7.1,227.25,Debit Card,Urgent,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0
TXN010863,2024-09-13,matthewsjohn@example.com,Electronics,Monitor,Matthew Foster,9,572.1,18.5,4196.35,Paypal,Low,0,0,0,1,0,0,1,1,0,0,0,1,0,1,0,1,0,1
TXN010864,2023-10-21,nathan57@example.org,Sports,Soccer Ball,Connie Lawrence,12,356.76,25.6,3185.15,Credit Card,Urgent,1,0,0,1,1,0,1,1,1,1,0,1,0,0,0,0,1,0
