transaction_id,sale_date,customer_name,customer_email,customer_age,product_category,product_name,quantity,unit_price,discount_percent,total_amount,payment_method,sales_rep,region,customer_segment,order_priority,year,month,quarter,day_of_week,day_name,is_weekend,is_month_end,days_since_first_sale,season,is_holiday_season,age_group,customer_total_spent,customer_avg_order,customer_order_count,customer_first_purchase,customer_last_purchase,customer_value_tier,price_tier,discount_tier,gross_revenue,discount_amount,revenue_per_unit,profit_margin,rep_total_sales,rep_avg_sale,rep_transaction_count,rep_total_quantity,region_avg_sale,recency_score,frequency_rank,monetary_rank,is_high_value_customer,is_at_risk_customer,is_vip_customer,is_bulk_purchase,is_high_discount_sale,is_premium_product,is_weekend_sale,is_holiday_season_sale,is_new_customer,is_repeat_customer,is_high_margin_sale,is_large_transaction,is_electronics_purchase,is_urgent_order,is_enterprise_customer
TXN008417,2024-09-27,Katherine Lopez,tamarahopkins@example.org,22,Books,Cookbook,1,17.19,1.4,16.95,Bank Transfer,Michele Williams,Central,Enterprise,Low,2024,9,3,4,Friday,0,0,404,Fall,0,18-25,16.95,16.95,1,2024-09-27,2024-09-27,Low,Budget,Low,17.19,0.24065999999999999,16.95,98.6,874402.51,1930.25,453,2939,2202.89,3,5,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
TXN008418,2024-04-06,Mark Collins,tatedustin@example.net,27,Clothing,Shoes,1,298.29,22.6,230.88,Paypal,Cristian Santos,South,Individual,High,2024,4,2,5,Saturday,1,0,230,Spring,0,26-35,230.88,230.88,1,2024-04-06,2024-04-06,Low,Premium,High,298.29,67.41354000000001,230.88,77.4,1050434.85,2117.81,496,3267,2108.51,2,5,1,0,1,0,0,1,1,1,0,1,0,0,0,0,0,0
TXN008419,2024-08-24,John Kelly,armstrongdavid@example.com,79,Books,Non-Fiction,3,50.12,17.1,124.65,Cash,Allison Hill,Central,Individual,Medium,2024,8,3,5,Saturday,1,0,370,Summer,0,65+,124.65,124.65,1,2024-08-24,2024-08-24,Low,Mid-Range,Medium,150.35999999999999,25.71156,41.55,82.9,1083710.87,2248.36,482,3190,2202.89,3,1,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0
TXN008420,2023-10-20,Katie Montoya Md,jennifer29@example.com,83,Electronics,Camera,3,775.11,9.5,2104.42,Cash,Dylan Miller,Central,Enterprise,Low,2023,10,4,4,Friday,0,0,61,Fall,0,65+,13609.42,6804.71,2,2023-10-20,2024-06-11,Premium,Mid-Range,Low,2325.33,220.90635,701.47,90.5,973103.11,2129.33,457,2950,2202.89,3,5,5,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1
TXN008421,2023-09-16,Alexandria Nixon,emilydixon@example.org,37,Sports,Tennis Racket,12,32.86,23.4,302.05,Cash,Angie Henderson,Central,Enterprise,Urgent,2023,9,3,5,Saturday,1,0,27,Fall,0,36-50,302.05,302.05,1,2023-09-16,2023-09-16,Low,Budget,High,394.32,92.27087999999999,25.17,76.6,956042.28,1931.4,495,3172,2202.89,1,2,2,0,0,0,1,1,0,1,0,1,0,0,0,0,1,1
TXN008422,2024-12-20,Anthony Moore,ronald52@example.org,26,Home & Garden,Cookware,6,362.91,24.9,1635.27,Cash,Cristian Santos,West,Small Business,Urgent,2024,12,4,4,Friday,0,0,488,Winter,1,26-35,1635.27,1635.27,1,2024-12-20,2024-12-20,High,Mid-Range,High,2177.46,542.18754,272.54,75.1,1050434.85,2117.81,496,3267,2047.51,4,4,4,1,0,0,1,1,0,0,1,1,0,0,0,0,1,0
TXN008423,2024-08-12,Beth Hernandez,shernandez@example.org,18,Home & Garden,Furniture,2,538.63,9.4,976.0,Bank Transfer,Margaret Hawkins Dds,East,Enterprise,Medium,2024,8,3,0,Monday,0,0,358,Summer,0,18-25,976.0,976.0,1,2024-08-12,2024-08-12,Medium,Premium,Low,1077.26,101.26244,488.0,90.6,1074806.64,2202.47,488,3142,2107.87,3,5,3,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1
TXN008424,2024-07-10,Christian Lynch,jenniferhardin@example.com,82,Home & Garden,Decor,11,764.42,15.1,7138.92,Paypal,Abigail Shaffer,Central,Individual,High,2024,7,3,2,Wednesday,0,0,325,Summer,0,65+,7138.92,7138.92,1,2024-07-10,2024-07-10,Premium,Premium,Medium,8408.619999999999,1269.7016199999998,648.99,84.9,984709.16,2077.45,474,3046,2202.89,3,3,5,1,0,0,1,1,1,0,0,1,0,1,1,0,0,0
TXN008425,2024-07-27,Debbie Lowery,dpatton@example.org,65,Home & Garden,Lamp,10,397.17,3.4,3836.66,Debit Card,Lisa Hensley,Central,Individual,Medium,2024,7,3,5,Saturday,1,0,342,Summer,0,51-65,3836.66,3836.66,1,2024-07-27,2024-07-27,Premium,Mid-Range,Low,3971.7000000000003,135.03780000000003,383.67,96.6,869168.25,1970.9,441,2901,2202.89,3,2,5,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0
TXN008426,2025-02-26,Jessica Jones,knightrobin@example.com,27,Sports,Bicycle,10,427.13,5.3,4044.92,Debit Card,Michele Williams,North,Small Business,Urgent,2025,2,1,2,Wednesday,0,0,556,Winter,0,26-35,4044.92,4044.92,1,2025-02-26,2025-02-26,Premium,Premium,Low,4271.3,226.37890000000002,404.49,94.7,874402.51,1930.25,453,2939,2139.28,4,3,5,1,0,0,1,0,1,0,0,1,0,1,0,0,1,0
TXN008427,2023-11-28,Karen Maddox,rebekahbeard@example.net,57,Books,Biography,1,19.2,14.9,16.34,Debit Card,Gabrielle Davis,South,Enterprise,Medium,2023,11,4,1,Tuesday,0,0,100,Fall,1,51-65,16.34,16.34,1,2023-11-28,2023-11-28,Low,Budget,Medium,19.2,2.8608,16.34,85.1,1007575.89,2229.15,452,3022,2108.51,1,4,1,0,1,0,0,0,0,0,1,1,0,1,0,0,0,1
TXN008428,2025-02-04,Anonymous Customer,kimberly78@example.com,35,Clothing,Sweater,7,77.89,8.2,500.52,Bank Transfer,Connie Lawrence,West,Individual,Urgent,2025,2,1,1,Tuesday,0,0,534,Winter,0,26-35,500.52,500.52,1,2025-02-04,2025-02-04,Medium,Budget,Low,545.23,44.708859999999994,71.5,91.8,968793.08,1895.88,511,3246,2047.51,4,3,2,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0
TXN008429,2024-05-18,Brandon Garcia,kirbyhaley@example.net,52,Sports,Bicycle,8,82.04,17.1,544.09,Bank Transfer,Derek Zuniga,West,Individual,Low,2024,5,2,5,Saturday,1,0,272,Spring,0,51-65,544.09,544.09,1,2024-05-18,2024-05-18,Medium,Budget,Medium,656.32,112.23072000000002,68.01,82.9,981316.26,2079.06,472,3127,2047.51,2,3,2,0,1,0,1,1,0,1,0,1,0,1,0,0,0,0
TXN008430,2025-06-03,Melissa Powell,wattsjennifer@example.com,31,Sports,Weights,12,415.7,13.0,4339.91,Paypal,Angie Henderson,East,Small Business,Urgent,2025,6,2,1,Tuesday,0,0,653,Summer,0,26-35,4339.91,4339.91,1,2025-06-03,2025-06-03,Premium,Premium,Medium,4988.4,648.492,361.66,87.0,956042.28,1931.4,495,3172,2107.87,5,5,5,1,0,0,1,0,1,0,0,1,0,1,0,0,1,0
TXN008431,2024-10-20,Angela Castro,sabrina81@example.com,85,Home & Garden,Furniture,1,268.0,10.2,240.66,Bank Transfer,Daniel Wagner,East,Small Business,Medium,2024,10,4,6,Sunday,1,0,427,Fall,0,65+,240.66,240.66,1,2024-10-20,2024-10-20,Low,Budget,Medium,268.0,27.336,240.66,89.8,1094357.58,2237.95,489,3176,2107.87,3,4,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0
TXN008432,2024-08-16,Barbara Mccoy,mtaylor@example.org,27,Electronics,Smart Watch,2,984.45,10.5,1762.17,Credit Card,Derek Zuniga,West,Individual,Urgent,2024,8,3,4,Friday,0,0,362,Summer,0,26-35,3031.64,1515.82,2,2024-08-16,2025-05-10,Premium,Mid-Range,Medium,1968.9,206.7345,881.08,89.5,981316.26,2079.06,472,3127,2047.51,5,5,4,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0
TXN008433,2025-06-16,Amy Wong,andrewsthomas@example.com,30,Books,Manual,7,54.95,18.3,314.26,Paypal,Tommy Walter,South,Individual,Urgent,2025,6,2,0,Monday,0,0,666,Summer,0,26-35,314.26,314.26,1,2025-06-16,2025-06-16,Low,Mid-Range,Medium,384.65000000000003,70.39095,44.89,81.7,972699.08,2018.05,482,3075,2108.51,5,1,2,0,0,0,1,1,0,0,0,1,0,1,0,0,1,0
TXN008434,2024-03-07,Ronald Thompson,smithbrandon@example.org,75,Electronics,Tablet,4,1158.4,2.5,4517.76,Debit Card,Cristian Santos,East,Individual,High,2024,3,1,3,Thursday,0,0,200,Spring,0,65+,4517.76,4517.76,1,2024-03-07,2024-03-07,Premium,Mid-Range,Low,4633.6,115.84000000000002,1129.44,97.5,1050434.85,2117.81,496,3267,2107.87,2,5,5,1,1,0,0,0,0,0,0,1,0,1,0,1,0,0
TXN008435,2024-05-09,Michelle Jones,bradley56@example.net,19,Home & Garden,Plant,7,230.55,27.1,1176.5,Debit Card,Ethan Adams,West,Enterprise,Low,2024,5,2,3,Thursday,0,0,263,Spring,0,18-25,1176.5,1176.5,1,2024-05-09,2024-05-09,High,Budget,High,1613.8500000000001,437.3533500000001,168.07,72.9,1011704.63,2208.96,458,3016,2047.51,2,1,3,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1
TXN008436,2025-08-17,Amanda Brown,idorsey@example.com,51,Books,Cookbook,8,12.6,0.8,99.99,Bank Transfer,Connie Lawrence,North,Individual,High,2025,8,3,6,Sunday,1,0,728,Summer,0,51-65,99.99,99.99,1,2025-08-17,2025-08-17,Low,Budget,Low,100.8,0.8064,12.5,99.2,968793.08,1895.88,511,3246,2139.28,5,2,1,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0
TXN008437,2024-12-23,Tammy Turner,briannabrown@example.com,40,Home & Garden,Furniture,8,629.79,29.9,3531.86,Cash,Abigail Shaffer,Central,Small Business,Urgent,2024,12,4,0,Monday,0,0,491,Winter,1,36-50,3531.86,3531.86,1,2024-12-23,2024-12-23,Premium,Premium,High,5038.32,1506.4576799999998,441.48,70.1,984709.16,2077.45,474,3046,2202.89,4,1,5,0,0,0,1,1,1,0,1,1,0,0,0,0,1,0
TXN008438,2025-07-20,Daniel Flynn,seanbanks@example.org,38,Electronics,Smartphone,12,1696.77,9.8,18365.84,Debit Card,Angie Henderson,East,Small Business,Medium,2025,7,3,6,Sunday,1,0,700,Summer,0,36-50,18365.84,18365.84,1,2025-07-20,2025-07-20,Premium,Premium,Low,20361.239999999998,1995.40152,1530.49,90.2,956042.28,1931.4,495,3172,2107.87,5,4,5,1,0,0,1,0,1,1,0,1,0,1,1,1,0,0
TXN008439,2024-06-20,Nathaniel Merritt,fsmith@example.org,70,Clothing,Shorts,9,213.11,26.8,1403.97,Debit Card,Monica Herrera,Central,Enterprise,Medium,2024,6,2,3,Thursday,0,0,305,Summer,0,65+,1403.97,1403.97,1,2024-06-20,2024-06-20,High,Premium,High,1917.9900000000002,514.0213200000001,156.0,73.2,916971.44,2055.99,446,2920,2202.89,3,2,3,0,0,0,1,1,1,0,0,1,0,0,0,0,0,1
TXN008440,2024-11-18,Nicole Ware,whitneyanderson@example.com,45,Books,Fiction,4,20.96,19.2,67.74,Cash,Lisa Jackson,North,Enterprise,Urgent,2024,11,4,0,Monday,0,0,456,Fall,1,36-50,67.74,67.74,1,2024-11-18,2024-11-18,Low,Budget,Medium,83.84,16.09728,16.93,80.8,1116273.15,2345.11,476,3122,2139.28,4,5,1,0,0,0,0,1,0,0,1,1,0,1,0,0,1,1
TXN008441,2025-06-24,David Anderson,braunjesse@example.org,48,Sports,Soccer Ball,8,476.08,8.6,3481.1,Debit Card,Carla Gray,Central,Individual,Low,2025,6,2,1,Tuesday,0,0,674,Summer,0,36-50,3481.1,3481.1,1,2025-06-24,2025-06-24,Premium,Premium,Low,3808.64,327.54303999999996,435.14,91.4,965704.31,2225.13,434,2878,2202.89,5,1,5,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0
TXN008442,2024-11-21,Mike Fuentes,jperez@example.net,57,Sports,Basketball,5,476.5,19.9,1908.38,Paypal,Derek Zuniga,South,Enterprise,High,2024,11,4,3,Thursday,0,0,459,Fall,1,51-65,1908.38,1908.38,1,2024-11-21,2024-11-21,High,Premium,Medium,2382.5,474.11749999999995,381.68,80.1,981316.26,2079.06,472,3127,2108.51,4,3,4,1,0,0,1,1,1,0,1,1,0,1,0,0,0,1
TXN008443,2024-11-18,Yvonne Vang,millerandrew@example.org,17,Sports,Bicycle,6,176.61,13.7,914.49,Debit Card,Jamie Arnold,East,Enterprise,Low,2024,11,4,0,Monday,0,0,456,Fall,1,18-25,914.49,914.49,1,2024-11-18,2024-11-18,Medium,Mid-Range,Medium,1059.66,145.17342,152.42,86.3,960567.89,1921.14,500,3264,2107.87,4,4,3,0,0,0,1,0,0,0,1,1,0,1,0,0,0,1
TXN008444,2024-01-12,Joseph Rivera,brittany35@example.net,36,Books,Textbook,4,30.36,29.4,85.74,Paypal,Jamie Arnold,East,Small Business,Urgent,2024,1,1,4,Friday,0,0,145,Winter,0,36-50,2604.49,1302.24,2,2024-01-12,2024-06-06,High,Budget,High,121.44,35.703359999999996,21.44,70.6,960567.89,1921.14,500,3264,2107.87,2,5,4,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0
TXN008445,2024-04-06,Danielle Kerr,sean88@example.org,77,Sports,Soccer Ball,1,301.6,21.4,237.06,Credit Card,Derek Zuniga,East,Small Business,Low,2024,4,2,5,Saturday,1,0,230,Spring,0,65+,237.06,237.06,1,2024-04-06,2024-04-06,Low,Mid-Range,High,301.6,64.5424,237.06,78.6,981316.26,2079.06,472,3127,2107.87,2,4,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0
TXN008446,2024-02-01,Manuel Martinez,uferguson@example.org,55,Books,Textbook,8,35.54,0.6,282.61,Bank Transfer,Abigail Shaffer,North,Individual,Medium,2024,2,1,3,Thursday,0,0,165,Winter,0,51-65,282.61,282.61,1,2024-02-01,2024-02-01,Low,Mid-Range,Low,284.32,1.70592,35.33,99.4,984709.16,2077.45,474,3046,2139.28,2,5,2,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0
TXN008447,2024-12-12,Rachel Hernandez,angelamoore@example.org,26,Clothing,Jacket,1,147.72,10.1,132.8,Credit Card,Derek Zuniga,South,Individual,High,2024,12,4,3,Thursday,0,0,480,Winter,1,26-35,132.8,132.8,1,2024-12-12,2024-12-12,Low,Mid-Range,Medium,147.72,14.919719999999998,132.8,89.9,981316.26,2079.06,472,3127,2108.51,4,1,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0
TXN008448,2023-09-27,Michael Ellis,christopher38@example.com,83,Electronics,Laptop,5,874.23,0.3,4358.04,Bank Transfer,Noah Rhodes,East,Individual,Low,2023,9,3,2,Wednesday,0,0,38,Fall,0,65+,4358.04,4358.04,1,2023-09-27,2023-09-27,Premium,Mid-Range,Low,4371.15,13.113449999999998,871.61,99.7,1008819.61,2212.32,456,2935,2107.87,1,1,5,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0
TXN008449,2024-08-31,Francis Shaffer,roblesmatthew@example.com,26,Clothing,Dress,3,99.29,8.4,272.85,Debit Card,Lisa Hensley,North,Small Business,Urgent,2024,8,3,5,Saturday,1,1,377,Summer,0,26-35,272.85,272.85,1,2024-08-31,2024-08-31,Low,Budget,Low,297.87,25.02108,90.95,91.6,869168.25,1970.9,441,2901,2139.28,3,4,2,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0
TXN008450,2023-09-20,Corey Phillips,mccallrobert@example.net,16,Clothing,Shorts,8,149.0,29.4,841.55,Paypal,Ethan Adams,Central,Individual,Medium,2023,9,3,2,Wednesday,0,0,31,Fall,0,18-25,841.55,841.55,1,2023-09-20,2023-09-20,Medium,Mid-Range,High,1192.0,350.448,105.19,70.6,1011704.63,2208.96,458,3016,2202.89,1,3,3,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0
TXN008451,2023-11-09,Amanda Atkinson,brandy14@example.net,31,Home & Garden,Bedding,2,102.7,11.7,181.37,Paypal,Gina Moore,South,Enterprise,Urgent,2023,11,4,3,Thursday,0,0,81,Fall,1,26-35,181.37,181.37,1,2023-11-09,2023-11-09,Low,Budget,Medium,205.4,24.0318,90.68,88.3,1015353.97,2281.69,445,2864,2108.51,1,1,1,0,0,0,0,0,0,0,1,1,0,1,0,0,1,1
TXN008452,2025-03-25,John Garcia,apalmer@example.com,37,Electronics,Camera,4,1036.9,14.0,3566.94,Paypal,Holly Wood,West,Enterprise,Urgent,2025,3,1,1,Tuesday,0,0,583,Spring,0,36-50,4659.18,2329.59,2,2025-03-25,2025-06-15,Premium,Mid-Range,Medium,4147.6,580.6640000000001,891.74,86.0,860408.65,1996.31,431,2833,2047.51,5,5,5,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1
TXN008453,2025-03-25,Dalton Reyes,smithmartha@example.com,77,Clothing,Shoes,1,224.99,11.9,198.22,Bank Transfer,Cristian Santos,Central,Small Business,Low,2025,3,1,1,Tuesday,0,0,583,Spring,0,65+,198.22,198.22,1,2025-03-25,2025-03-25,Low,Premium,Medium,224.99,26.773810000000005,198.22,88.1,1050434.85,2117.81,496,3267,2202.89,4,5,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0
TXN008454,2023-12-27,Mrs. Lisa Taylor,jerry37@example.org,82,Home & Garden,Cookware,3,400.52,21.2,946.83,Debit Card,Matthew Foster,North,Enterprise,High,2023,12,4,2,Wednesday,0,0,129,Winter,1,65+,946.83,946.83,1,2023-12-27,2023-12-27,Medium,Mid-Range,High,1201.56,254.73072,315.61,78.8,1022438.71,2078.13,492,3240,2139.28,1,3,3,0,1,0,0,1,0,0,1,1,0,0,0,0,0,1
TXN008456,2024-04-20,Karen Sampson,samanthagray@example.net,39,Books,Fiction,9,48.76,25.1,328.69,Cash,Monica Herrera,East,Small Business,Urgent,2024,4,2,5,Saturday,1,0,244,Spring,0,36-50,328.69,328.69,1,2024-04-20,2024-04-20,Low,Mid-Range,High,438.84,110.14883999999999,36.52,74.9,916971.44,2055.99,446,2920,2107.87,2,4,2,0,1,0,1,1,0,1,0,1,0,0,0,0,1,0
TXN008457,2023-10-05,Donna Clay,robertmartin@example.org,52,Sports,Yoga Mat,9,107.13,3.1,934.28,Debit Card,Patty Perez,Central,Enterprise,Low,2023,10,4,3,Thursday,0,0,46,Fall,0,51-65,934.28,934.28,1,2023-10-05,2023-10-05,Medium,Budget,Low,964.17,29.88927,103.81,96.9,1050508.21,2254.31,466,3003,2202.89,1,4,3,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1
TXN008458,2024-11-29,Paula Esparza,joe40@example.org,29,Clothing,T-Shirt,7,152.41,3.4,1030.6,Paypal,Noah Rhodes,Central,Individual,Medium,2024,11,4,4,Friday,0,0,467,Fall,1,26-35,1030.6,1030.6,1,2024-11-29,2024-11-29,Medium,Mid-Range,Low,1066.87,36.273579999999995,147.23,96.6,1008819.61,2212.32,456,2935,2202.89,4,3,3,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0
TXN008459,2024-03-08,Mr. Thomas Gomez,bjohnson@example.net,43,Sports,Bicycle,6,135.54,22.0,634.33,Debit Card,Connie Lawrence,West,Individual,Urgent,2024,3,1,4,Friday,0,0,201,Spring,0,36-50,634.33,634.33,1,2024-03-08,2024-03-08,Medium,Budget,High,813.24,178.9128,105.72,78.0,968793.08,1895.88,511,3246,2047.51,2,1,3,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0
TXN008460,2025-05-10,Daniel Hensley,angela67@example.net,71,Home & Garden,Bedding,4,578.91,30.0,1620.95,Bank Transfer,Jamie Arnold,North,Enterprise,High,2025,5,2,5,Saturday,1,0,629,Spring,0,65+,1620.95,1620.95,1,2025-05-10,2025-05-10,High,Premium,High,2315.64,694.6919999999999,405.24,70.0,960567.89,1921.14,500,3264,2139.28,5,1,4,0,0,0,0,1,1,1,0,1,0,0,0,0,0,1
TXN008461,2023-10-12,Russell Stein,qfranklin@example.com,31,Books,Fiction,10,39.41,8.9,359.03,Bank Transfer,Daniel Wagner,East,Enterprise,Urgent,2023,10,4,3,Thursday,0,0,53,Fall,0,26-35,359.03,359.03,1,2023-10-12,2023-10-12,Medium,Mid-Range,Low,394.09999999999997,35.0749,35.9,91.1,1094357.58,2237.95,489,3176,2107.87,1,4,2,0,1,0,1,0,0,0,0,1,0,1,0,0,1,1
TXN008462,2025-01-19,Nathan Duncan,danielvelez@example.com,42,Sports,Bicycle,7,198.79,27.9,1003.29,Paypal,Jamie Arnold,North,Small Business,Low,2025,1,1,6,Sunday,1,0,518,Winter,0,36-50,1003.29,1003.29,1,2025-01-19,2025-01-19,Medium,Mid-Range,High,1391.53,388.23686999999995,143.33,72.1,960567.89,1921.14,500,3264,2139.28,4,1,3,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0
TXN008463,2024-04-30,John Mitchell,murphylaura@example.net,32,Electronics,Headphones,2,1198.69,14.9,2040.17,Debit Card,Tommy Walter,North,Small Business,Urgent,2024,4,2,1,Tuesday,0,1,254,Spring,0,26-35,2040.17,2040.17,1,2024-04-30,2024-04-30,High,Mid-Range,Medium,2397.38,357.20962,1020.08,85.1,972699.08,2018.05,482,3075,2139.28,2,4,4,1,1,0,0,0,0,0,0,1,0,1,0,1,1,0
TXN008464,2024-07-11,Felicia Nelson,ortizbruce@example.com,85,Home & Garden,Furniture,4,471.43,2.7,1834.81,Paypal,Patty Perez,North,Enterprise,Urgent,2024,7,3,3,Thursday,0,0,326,Summer,0,65+,1834.81,1834.81,1,2024-07-11,2024-07-11,High,Mid-Range,Low,1885.72,50.914440000000006,458.7,97.3,1050508.21,2254.31,466,3003,2139.28,3,4,4,1,0,0,0,0,0,0,0,1,0,1,0,0,1,1
TXN008465,2024-05-27,Whitney Murray,macdonaldcharles@example.net,75,Clothing,T-Shirt,9,227.56,1.9,2009.13,Bank Transfer,Holly Wood,East,Individual,Low,2024,5,2,0,Monday,0,0,281,Spring,0,65+,2009.13,2009.13,1,2024-05-27,2024-05-27,High,Premium,Low,2048.04,38.91276,223.24,98.1,860408.65,1996.31,431,2833,2107.87,2,3,4,1,1,0,1,0,1,0,0,1,0,1,0,0,0,0
TXN008466,2024-05-28,William Greene,ndrake@example.net,82,Clothing,Shorts,4,173.66,20.2,554.32,Bank Transfer,Allison Hill,Central,Individual,Medium,2024,5,2,1,Tuesday,0,0,282,Spring,0,65+,554.32,554.32,1,2024-05-28,2024-05-28,Medium,Mid-Range,High,694.64,140.31727999999998,138.58,79.8,1083710.87,2248.36,482,3190,2202.89,2,4,2,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0
TXN008467,2023-08-24,Chase Mercado,vwebb@example.com,72,Sports,Soccer Ball,11,21.65,17.0,197.66,Paypal,Ryan Munoz,Central,Small Business,Low,2023,8,3,3,Thursday,0,0,4,Summer,0,65+,197.66,197.66,1,2023-08-24,2023-08-24,Low,Budget,Medium,238.14999999999998,40.4855,17.97,83.0,1022796.97,2180.8,469,3143,2202.89,1,5,1,0,1,0,1,1,0,0,0,1,0,1,0,0,0,0
TXN008468,2025-04-19,Kristin Collins,ncox@example.org,47,Electronics,Laptop,2,1996.37,25.7,2966.61,Cash,Matthew Foster,South,Small Business,Low,2025,4,2,5,Saturday,1,0,608,Spring,0,36-50,2966.61,2966.61,1,2025-04-19,2025-04-19,Premium,Premium,High,3992.74,1026.13418,1483.3,74.3,1022438.71,2078.13,492,3240,2108.51,5,4,4,1,0,0,0,1,1,1,0,1,0,0,0,1,0,0
TXN008469,2024-02-02,Autumn Mclaughlin,marcus16@example.com,37,Clothing,Dress,2,285.13,28.7,406.6,Credit Card,Gina Moore,Central,Enterprise,Medium,2024,2,1,4,Friday,0,0,166,Winter,0,36-50,406.6,406.6,1,2024-02-02,2024-02-02,Medium,Premium,High,570.26,163.66461999999999,203.3,71.3,1015353.97,2281.69,445,2864,2202.89,2,3,2,0,1,0,0,1,1,0,0,1,0,0,0,0,0,1
TXN008470,2023-08-21,Melissa Lawrence,aprilyoung@example.com,17,Books,Non-Fiction,2,74.57,26.8,109.17,Cash,Matthew Foster,East,Individual,High,2023,8,3,0,Monday,0,0,1,Summer,0,18-25,109.17,109.17,1,2023-08-21,2023-08-21,Low,Premium,High,149.14,39.969519999999996,54.58,73.2,1022438.71,2078.13,492,3240,2107.87,1,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0
TXN008471,2025-02-03,Jesse Allison,iarnold@example.net,57,Books,Cookbook,5,37.45,13.0,162.91,Bank Transfer,Carla Gray,North,Individual,Medium,2025,2,1,0,Monday,0,0,533,Winter,0,51-65,162.91,162.91,1,2025-02-03,2025-02-03,Low,Mid-Range,Medium,187.25,24.3425,32.58,87.0,965704.31,2225.13,434,2878,2139.28,4,2,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0
TXN008472,2024-10-13,Wendy Henry,tracy19@example.net,71,Sports,Weights,12,35.69,13.6,370.03,Cash,Monica Herrera,South,Individual,High,2024,10,4,6,Sunday,1,0,420,Fall,0,65+,370.03,370.03,1,2024-10-13,2024-10-13,Medium,Budget,Medium,428.28,58.24608,30.84,86.4,916971.44,2055.99,446,2920,2108.51,3,5,2,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0
TXN008473,2025-08-07,Samantha Walters,brettgonzales@example.net,70,Home & Garden,Bedding,5,335.09,18.2,1370.52,Cash,Brian Ramirez,West,Small Business,Low,2025,8,3,3,Thursday,0,0,718,Summer,0,65+,1370.52,1370.52,1,2025-08-07,2025-08-07,High,Mid-Range,Medium,1675.4499999999998,304.9319,274.1,81.8,1074734.73,2229.74,482,3080,2047.51,5,1,3,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0
TXN008474,2023-11-01,Anonymous Customer,maria86@example.net,40,Home & Garden,Bedding,5,229.63,21.1,905.89,Paypal,Lisa Jackson,South,Individual,High,2023,11,4,2,Wednesday,0,0,73,Fall,1,36-50,905.89,905.89,1,2023-11-01,2023-11-01,Medium,Budget,High,1148.15,242.25965000000005,181.18,78.9,1116273.15,2345.11,476,3122,2108.51,1,3,3,0,1,0,1,1,0,0,1,1,0,0,0,0,0,0
TXN008475,2024-01-25,Scott King,maryjohnson@example.net,17,Clothing,Shoes,5,102.81,3.0,498.63,Debit Card,Gabrielle Davis,West,Enterprise,High,2024,1,1,3,Thursday,0,0,158,Winter,0,18-25,498.63,498.63,1,2024-01-25,2024-01-25,Medium,Budget,Low,514.05,15.421499999999998,99.73,97.0,1007575.89,2229.15,452,3022,2047.51,2,3,2,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1
TXN008476,2024-07-17,Carly Russell,athompson@example.net,25,Clothing,Shorts,11,257.07,10.1,2542.17,Paypal,Matthew Foster,North,Small Business,Low,2024,7,3,2,Wednesday,0,0,332,Summer,0,18-25,2542.17,2542.17,1,2024-07-17,2024-07-17,High,Premium,Medium,2827.77,285.60477,231.11,89.9,1022438.71,2078.13,492,3240,2139.28,3,1,4,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0
TXN008477,2025-03-04,Luis Mason Md,vargaskevin@example.org,49,Home & Garden,Cookware,4,278.64,15.0,947.38,Bank Transfer,Daniel Wagner,South,Small Business,Urgent,2025,3,1,1,Tuesday,0,0,562,Spring,0,36-50,947.38,947.38,1,2025-03-04,2025-03-04,Medium,Budget,Medium,1114.56,167.184,236.84,85.0,1094357.58,2237.95,489,3176,2108.51,4,5,3,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0
